Company,Company response to consumer,Complaint ID,Consumer consent provided?,Consumer disputed?,Date Received,Date Submitted,Issue,Product,State,Sub-issue,Sub-product,Submitted via,Timely response?,ZIP code,Bottom of Gauge,complaints,Top of Gauge
Cumulus Financial,Closed with explanation,869375,N/A,No,02-06-2014,27-05-2014,Billing disputes,Credit card,TX,Unknown,Unknown,Web,Yes,77230,0,1,1
Cumulus Financial,Closed with explanation,904138,N/A,No,24-06-2014,20-06-2014,Billing disputes,Credit card,TX,Unknown,Unknown,Web,Yes,75022,0,1,1
Cumulus Financial,Closed with explanation,972061,N/A,No,06-08-2014,06-08-2014,Billing disputes,Credit card,TX,Unknown,Unknown,Web,Yes,77009,0,1,1
Cumulus Financial,Closed with explanation,1003428,N/A,No,27-08-2014,27-08-2014,Billing disputes,Credit card,TX,Unknown,Unknown,Web,Yes,77077,0,1,1
Cumulus Financial,Closed with explanation,1132506,N/A,No,26-11-2014,20-11-2014,Billing disputes,Credit card,TX,Unknown,Unknown,Web,Yes,78245,0,1,1
Cumulus Financial,Closed with explanation,1133902,N/A,No,01-12-2014,26-11-2014,Billing disputes,Credit card,TX,Unknown,Unknown,Web,Yes,78526,0,1,1
Cumulus Financial,Closed with explanation,1176806,N/A,No,31-12-2014,31-12-2014,Billing disputes,Credit card,TX,Unknown,Unknown,Web,Yes,78254,0,1,1
Cumulus Financial,Closed with explanation,329455,N/A,No,25-02-2013,25-02-2013,Billing statement,Credit card,TX,Unknown,Unknown,Web,Yes,77067,0,1,1
Cumulus Financial,Closed with explanation,662186,N/A,No,14-01-2014,09-01-2014,Billing statement,Credit card,TX,Unknown,Unknown,Web,Yes,78750,0,1,1
Cumulus Financial,Closed with explanation,1164702,N/A,No,19-12-2014,19-12-2014,Cash advance,Credit card,TX,Unknown,Unknown,Web,Yes,75204,0,1,1
Cumulus Financial,Closed with explanation,1227194,N/A,No,05-02-2015,05-02-2015,Cash advance fee,Credit card,TX,Unknown,Unknown,Web,Yes,77036,0,1,1
Cumulus Financial,Closed with explanation,244369,N/A,No,18-01-2013,18-01-2013,Closing/Cancelling account,Credit card,TX,Unknown,Unknown,Web,Yes,77024,0,1,1
Cumulus Financial,Closed with explanation,410763,N/A,No,19-05-2013,19-05-2013,Closing/Cancelling account,Credit card,TX,Unknown,Unknown,Web,Yes,77273,0,1,1
Cumulus Financial,Closed with explanation,367153,N/A,No,06-09-2013,27-03-2013,Closing/Cancelling account,Credit card,TX,Unknown,Unknown,Web,Yes,784XX,0,1,1
Cumulus Financial,Closed with explanation,837070,N/A,No,04-05-2014,04-05-2014,Closing/Cancelling account,Credit card,TX,Unknown,Unknown,Web,Yes,77539,0,1,1
Cumulus Financial,Closed with explanation,1041282,N/A,No,30-09-2014,23-09-2014,Closing/Cancelling account,Credit card,TX,Unknown,Unknown,Web,Yes,75189,0,1,1
Cumulus Financial,Closed with explanation,1057333,N/A,No,03-10-2014,03-10-2014,Closing/Cancelling account,Credit card,TX,Unknown,Unknown,Web,Yes,78745,0,1,1
Cumulus Financial,Closed with explanation,1068885,N/A,No,13-10-2014,13-10-2014,Closing/Cancelling account,Credit card,TX,Unknown,Unknown,Web,Yes,77406,0,1,1
Cumulus Financial,Closed with explanation,1124892,N/A,No,21-11-2014,21-11-2014,Closing/Cancelling account,Credit card,TX,Unknown,Unknown,Web,Yes,77498,0,1,1
Cumulus Financial,Closed with explanation,1165510,N/A,No,20-12-2014,20-12-2014,Closing/Cancelling account,Credit card,TX,Unknown,Unknown,Web,Yes,78704,0,1,1
Cumulus Financial,Closed with explanation,1251135,N/A,No,22-02-2015,22-02-2015,Closing/Cancelling account,Credit card,TX,Unknown,Unknown,Web,Yes,76137,0,1,1
Cumulus Financial,Closed with explanation,1253900,N/A,No,02-03-2015,24-02-2015,Closing/Cancelling account,Credit card,TX,Unknown,Unknown,Web,Yes,77584,0,1,1
Cumulus Financial,Closed with explanation,124097,N/A,No,25-07-2012,25-07-2012,Collection debt dispute,Credit card,TX,Unknown,Unknown,Web,Yes,757XX,0,1,1
Cumulus Financial,Closed with explanation,137711,N/A,No,20-08-2012,17-08-2012,Collection debt dispute,Credit card,TX,Unknown,Unknown,Web,Yes,75006,0,1,1
Cumulus Financial,Closed with explanation,249164,N/A,No,19-01-2013,19-01-2013,Collection debt dispute,Credit card,TX,Unknown,Unknown,Web,Yes,79416,0,1,1
Cumulus Financial,Closed with explanation,364171,N/A,No,25-03-2013,25-03-2013,Collection debt dispute,Credit card,TX,Unknown,Unknown,Web,Yes,75061,0,1,1
Cumulus Financial,Closed with explanation,104834,N/A,No,28-06-2012,20-06-2012,Collection practices,Credit card,TX,Unknown,Unknown,Web,Yes,78244,0,1,1
Cumulus Financial,Closed with explanation,125920,N/A,No,01-08-2012,29-07-2012,Collection practices,Credit card,TX,Unknown,Unknown,Web,Yes,75025,0,1,1
Cumulus Financial,Closed with explanation,181029,N/A,No,30-10-2012,30-10-2012,Collection practices,Credit card,TX,Unknown,Unknown,Web,Yes,78577,0,1,1
Cumulus Financial,Closed with explanation,211276,N/A,No,17-12-2012,18-12-2012,Collection practices,Credit card,TX,Unknown,Unknown,Web,Yes,78749,0,1,1
Cumulus Financial,Closed with explanation,396899,N/A,No,06-05-2013,02-05-2013,Collection practices,Credit card,TX,Unknown,Unknown,Web,Yes,78665,0,1,1
Cumulus Financial,Closed with explanation,804520,N/A,No,10-04-2014,11-04-2014,Convenience checks,Credit card,TX,Unknown,Unknown,Web,Yes,752XX,0,1,1
Cumulus Financial,Closed with explanation,819403,N/A,No,22-04-2014,22-04-2014,Convenience checks,Credit card,TX,Unknown,Unknown,Web,Yes,76502,0,1,1
Cumulus Financial,Closed with explanation,1040364,N/A,No,30-09-2014,23-09-2014,Convenience checks,Credit card,TX,Unknown,Unknown,Web,Yes,77379,0,1,1
Cumulus Financial,Closed with explanation,1233062,N/A,No,10-02-2015,10-02-2015,Convenience checks,Credit card,TX,Unknown,Unknown,Web,Yes,770XX,0,1,1
Cumulus Financial,Closed with explanation,696428,N/A,No,31-01-2014,31-01-2014,Credit card protection / Debt protection,Credit card,TX,Unknown,Unknown,Web,Yes,76244,0,1,1
Cumulus Financial,Closed with explanation,794393,N/A,No,04-04-2014,04-04-2014,Credit card protection / Debt protection,Credit card,TX,Unknown,Unknown,Web,Yes,76114,0,1,1
Cumulus Financial,Closed with explanation,916052,N/A,No,03-07-2014,29-06-2014,Credit card protection / Debt protection,Credit card,TX,Unknown,Unknown,Web,Yes,785XX,0,1,1
Cumulus Financial,Closed with explanation,1042241,N/A,No,24-09-2014,24-09-2014,Credit card protection / Debt protection,Credit card,TX,Unknown,Unknown,Web,Yes,77084,0,1,1
Cumulus Financial,Closed with explanation,1171232,N/A,No,26-12-2014,26-12-2014,Credit card protection / Debt protection,Credit card,TX,Unknown,Unknown,Web,Yes,766XX,0,1,1
Cumulus Financial,Closed with explanation,1258130,N/A,No,26-02-2015,26-02-2015,Credit card protection / Debt protection,Credit card,TX,Unknown,Unknown,Web,Yes,75063,0,1,1
Cumulus Financial,Closed with explanation,143538,N/A,No,29-08-2012,29-08-2012,Credit determination,Credit card,TX,Unknown,Unknown,Web,Yes,75075,0,1,1
Cumulus Financial,Closed with explanation,412001,N/A,No,21-05-2013,21-05-2013,Credit determination,Credit card,TX,Unknown,Unknown,Web,Yes,78628,0,1,1
Cumulus Financial,Closed with explanation,416899,N/A,No,28-05-2013,27-05-2013,Credit determination,Credit card,TX,Unknown,Unknown,Web,Yes,75034,0,1,1
Cumulus Financial,Closed with explanation,472444,N/A,No,01-08-2013,02-08-2013,Credit determination,Credit card,TX,Unknown,Unknown,Web,Yes,75061,0,1,1
Cumulus Financial,Closed with explanation,1040359,N/A,No,29-09-2014,23-09-2014,Credit determination,Credit card,TX,Unknown,Unknown,Web,Yes,77379,0,1,1
Cumulus Financial,Closed with explanation,1065113,N/A,No,09-10-2014,09-10-2014,Credit determination,Credit card,TX,Unknown,Unknown,Web,Yes,78724,0,1,1
Cumulus Financial,Closed with explanation,154349,N/A,No,18-09-2012,17-09-2012,Credit line increase/decrease,Credit card,TX,Unknown,Unknown,Web,Yes,76108,0,1,1
Cumulus Financial,Closed with explanation,512827,N/A,No,03-09-2013,03-09-2013,Credit line increase/decrease,Credit card,TX,Unknown,Unknown,Web,Yes,75080,0,1,1
Cumulus Financial,Closed with explanation,551229,N/A,No,02-10-2013,02-10-2013,Credit line increase/decrease,Credit card,TX,Unknown,Unknown,Web,Yes,75204,0,1,1
Cumulus Financial,Closed with explanation,767028,N/A,No,12-03-2014,11-03-2014,Credit line increase/decrease,Credit card,TX,Unknown,Unknown,Web,Yes,77035,0,1,1
Cumulus Financial,Closed with explanation,814936,N/A,No,17-04-2014,18-04-2014,Credit line increase/decrease,Credit card,TX,Unknown,Unknown,Web,Yes,75035,0,1,1
Cumulus Financial,Closed with explanation,1041674,N/A,No,30-09-2014,23-09-2014,Credit line increase/decrease,Credit card,TX,Unknown,Unknown,Web,Yes,76262,0,1,1
Cumulus Financial,Closed with explanation,1064998,N/A,No,09-10-2014,09-10-2014,Credit line increase/decrease,Credit card,TX,Unknown,Unknown,Web,Yes,78245,0,1,1
Cumulus Financial,Closed with explanation,1064999,N/A,No,09-10-2014,09-10-2014,Credit line increase/decrease,Credit card,TX,Unknown,Unknown,Web,Yes,78245,0,1,1
Cumulus Financial,Closed with explanation,1102421,N/A,No,05-11-2014,05-11-2014,Credit line increase/decrease,Credit card,TX,Unknown,Unknown,Web,Yes,785XX,0,1,1
Cumulus Financial,Closed with explanation,1205483,N/A,No,23-01-2015,23-01-2015,Credit line increase/decrease,Credit card,TX,Unknown,Unknown,Web,Yes,76123,0,1,1
Cumulus Financial,Closed with explanation,108943,N/A,No,28-06-2012,27-06-2012,Credit reporting,Credit card,TX,Unknown,Unknown,Web,Yes,75061,0,1,1
Cumulus Financial,Closed with explanation,200185,N/A,No,30-11-2012,29-11-2012,Credit reporting,Credit card,TX,Unknown,Unknown,Web,Yes,787XX,0,1,1
Cumulus Financial,Closed with explanation,203816,N/A,No,05-12-2012,05-12-2012,Credit reporting,Credit card,TX,Unknown,Unknown,Web,Yes,787XX,0,1,1
Cumulus Financial,Closed with explanation,207378,N/A,No,12-12-2012,12-12-2012,Credit reporting,Credit card,TX,Unknown,Unknown,Web,Yes,787XX,0,1,1
Cumulus Financial,Closed with explanation,117986,N/A,No,17-07-2012,17-07-2012,Customer service / Customer relations,Credit card,TX,Unknown,Unknown,Web,Yes,77099,0,1,1
Cumulus Financial,Closed with explanation,205594,N/A,No,10-12-2012,08-12-2012,Customer service / Customer relations,Credit card,TX,Unknown,Unknown,Web,Yes,787XX,0,1,1
Cumulus Financial,Closed with explanation,657252,N/A,No,10-01-2014,07-01-2014,Customer service / Customer relations,Credit card,TX,Unknown,Unknown,Web,Yes,75206,0,1,1
Cumulus Financial,Closed with explanation,385047,N/A,No,18-04-2013,17-04-2013,Delinquent account,Credit card,TX,Unknown,Unknown,Web,Yes,77382,0,1,1
Cumulus Financial,Closed with explanation,441143,N/A,No,25-06-2013,25-06-2013,Delinquent account,Credit card,TX,Unknown,Unknown,Web,Yes,77338,0,1,1
Cumulus Financial,Closed with explanation,673968,N/A,No,19-01-2014,20-01-2014,Delinquent account,Credit card,TX,Unknown,Unknown,Web,Yes,78240,0,1,1
Cumulus Financial,Closed with explanation,735611,N/A,No,27-02-2014,27-02-2014,Delinquent account,Credit card,TX,Unknown,Unknown,Web,Yes,78660,0,1,1
Cumulus Financial,Closed with explanation,762222,N/A,No,13-03-2014,13-03-2014,Delinquent account,Credit card,TX,Unknown,Unknown,Web,Yes,78259,0,1,1
Cumulus Financial,Closed with explanation,867624,N/A,No,25-05-2014,25-05-2014,Delinquent account,Credit card,TX,Unknown,Unknown,Web,Yes,78233,0,1,1
Cumulus Financial,Closed with explanation,1068237,N/A,No,11-10-2014,11-10-2014,Delinquent account,Credit card,TX,Unknown,Unknown,Web,Yes,75098,0,1,1
Cumulus Financial,Closed with explanation,1104526,N/A,No,12-11-2014,06-11-2014,Delinquent account,Credit card,TX,Unknown,Unknown,Web,Yes,77479,0,1,1
Cumulus Financial,Closed with explanation,142590,N/A,No,29-08-2012,27-08-2012,Identity theft / Fraud / Embezzlement,Credit card,TX,Unknown,Unknown,Web,Yes,77381,0,1,1
Cumulus Financial,Closed with explanation,192028,N/A,No,19-11-2012,16-11-2012,Identity theft / Fraud / Embezzlement,Credit card,TX,Unknown,Unknown,Web,Yes,76012,0,1,1
Cumulus Financial,Closed with explanation,215960,N/A,No,02-01-2013,29-12-2012,Identity theft / Fraud / Embezzlement,Credit card,TX,Unknown,Unknown,Web,Yes,77387,0,1,1
Cumulus Financial,Closed with explanation,418932,N/A,No,30-05-2013,29-05-2013,Identity theft / Fraud / Embezzlement,Credit card,TX,Unknown,Unknown,Web,Yes,75034,0,1,1
Cumulus Financial,Closed with explanation,427272,N/A,No,10-06-2013,07-06-2013,Identity theft / Fraud / Embezzlement,Credit card,TX,Unknown,Unknown,Web,Yes,780XX,0,1,1
Cumulus Financial,Closed with explanation,428387,N/A,No,12-06-2013,11-06-2013,Identity theft / Fraud / Embezzlement,Credit card,TX,Unknown,Unknown,Web,Yes,760XX,0,1,1
Cumulus Financial,Closed with explanation,905513,N/A,No,25-06-2014,22-06-2014,Identity theft / Fraud / Embezzlement,Credit card,TX,Unknown,Unknown,Web,Yes,785XX,0,1,1
Cumulus Financial,Closed with explanation,946256,N/A,No,24-07-2014,21-07-2014,Identity theft / Fraud / Embezzlement,Credit card,TX,Unknown,Unknown,Web,Yes,760XX,0,1,1
Cumulus Financial,Closed with explanation,1029444,N/A,No,15-09-2014,15-09-2014,Identity theft / Fraud / Embezzlement,Credit card,TX,Unknown,Unknown,Web,Yes,77035,0,1,1
Cumulus Financial,Closed with explanation,1064674,N/A,No,09-10-2014,09-10-2014,Identity theft / Fraud / Embezzlement,Credit card,TX,Unknown,Unknown,Web,Yes,76133,0,1,1
Cumulus Financial,Closed with explanation,1165658,N/A,No,21-12-2014,21-12-2014,Identity theft / Fraud / Embezzlement,Credit card,TX,Unknown,Unknown,Web,Yes,76133,0,1,1
Cumulus Financial,Closed with explanation,1185120,N/A,No,07-01-2015,07-01-2015,Identity theft / Fraud / Embezzlement,Credit card,TX,Unknown,Unknown,Web,Yes,77379,0,1,1
Cumulus Financial,Closed with explanation,1250067,N/A,No,26-02-2015,20-02-2015,Identity theft / Fraud / Embezzlement,Credit card,TX,Unknown,Unknown,Web,Yes,77406,0,1,1
Cumulus Financial,Closed with explanation,1283653,N/A,No,15-03-2015,15-03-2015,Identity theft / Fraud / Embezzlement,Credit card,TX,Unknown,Unknown,Web,Yes,77566,0,1,1
Cumulus Financial,Closed with explanation,158412,N/A,No,24-09-2012,24-09-2012,Late fee,Credit card,TX,Unknown,Unknown,Web,Yes,777XX,0,1,1
Cumulus Financial,Closed with explanation,232023,N/A,No,17-01-2013,15-01-2013,Late fee,Credit card,TX,Unknown,Unknown,Web,Yes,77584,0,1,1
Cumulus Financial,Closed with explanation,303766,N/A,No,06-02-2013,06-02-2013,Late fee,Credit card,TX,Unknown,Unknown,Web,Yes,77219,0,1,1
Cumulus Financial,Closed with explanation,537194,N/A,No,23-09-2013,22-09-2013,Late fee,Credit card,TX,Unknown,Unknown,Web,Yes,78621,0,1,1
Cumulus Financial,Closed with explanation,550507,N/A,No,04-11-2013,02-10-2013,Late fee,Credit card,TX,Unknown,Unknown,Web,Yes,78254,0,1,1
Cumulus Financial,Closed with explanation,895718,N/A,No,15-06-2014,15-06-2014,Late fee,Credit card,TX,Unknown,Unknown,Web,Yes,78731,0,1,1
Cumulus Financial,Closed with explanation,1108842,N/A,No,08-11-2014,08-11-2014,Late fee,Credit card,TX,Unknown,Unknown,Web,Yes,799XX,0,1,1
Cumulus Financial,Closed with explanation,1101627,N/A,No,10-11-2014,04-11-2014,Late fee,Credit card,TX,Unknown,Unknown,Web,Yes,75287,0,1,1
Cumulus Financial,Closed with explanation,102813,N/A,No,18-06-2012,17-06-2012,Other,Credit card,TX,Unknown,Unknown,Web,Yes,78213,0,1,1
Cumulus Financial,Closed with explanation,5811,N/A,No,04-09-2012,13-12-2011,Other,Credit card,TX,Unknown,Unknown,Web,Yes,760XX,0,1,1
Cumulus Financial,Closed with explanation,145667,N/A,No,23-11-2012,01-09-2012,Other,Credit card,TX,Unknown,Unknown,Web,Yes,78621,0,1,1
Cumulus Financial,Closed with explanation,210107,N/A,No,14-12-2012,13-12-2012,Other,Credit card,TX,Unknown,Unknown,Web,Yes,78028,0,1,1
Cumulus Financial,Closed with explanation,388293,N/A,No,22-04-2013,22-04-2013,Other,Credit card,TX,Unknown,Unknown,Web,Yes,75218,0,1,1
Cumulus Financial,Closed with explanation,410414,N/A,No,20-05-2013,17-05-2013,Other,Credit card,TX,Unknown,Unknown,Web,Yes,75071,0,1,1
Cumulus Financial,Closed with explanation,449213,N/A,No,03-07-2013,03-07-2013,Other,Credit card,TX,Unknown,Unknown,Web,Yes,78727,0,1,1
Cumulus Financial,Closed with explanation,455673,N/A,No,22-07-2013,22-07-2013,Other,Credit card,TX,Unknown,Unknown,Web,Yes,75212,0,1,1
Cumulus Financial,Closed with explanation,497756,N/A,No,04-09-2013,20-08-2013,Other,Credit card,TX,Unknown,Unknown,Web,Yes,77479,0,1,1
Cumulus Financial,Closed with explanation,525559,N/A,No,14-09-2013,12-09-2013,Other,Credit card,TX,Unknown,Unknown,Web,Yes,78728,0,1,1
Cumulus Financial,Closed with explanation,528820,N/A,No,17-09-2013,16-09-2013,Other,Credit card,TX,Unknown,Unknown,Web,Yes,75082,0,1,1
Cumulus Financial,Closed with explanation,648881,N/A,No,29-12-2013,30-12-2013,Other,Credit card,TX,Unknown,Unknown,Web,Yes,78644,0,1,1
Cumulus Financial,Closed with explanation,652150,N/A,No,01-01-2014,02-01-2014,Other,Credit card,TX,Unknown,Unknown,Web,Yes,77007,0,1,1
Cumulus Financial,Closed with explanation,695624,N/A,No,01-02-2014,02-02-2014,Other,Credit card,TX,Unknown,Unknown,Web,Yes,78634,0,1,1
Cumulus Financial,Closed with explanation,707797,N/A,No,12-02-2014,10-02-2014,Other,Credit card,TX,Unknown,Unknown,Web,Yes,757XX,0,1,1
Cumulus Financial,Closed with explanation,689901,N/A,No,13-02-2014,28-01-2014,Other,Credit card,TX,Unknown,Unknown,Web,Yes,757XX,0,1,1
Cumulus Financial,Closed with explanation,836868,N/A,No,03-05-2014,03-05-2014,Other,Credit card,TX,Unknown,Unknown,Web,Yes,770XX,0,1,1
Cumulus Financial,Closed with explanation,980726,N/A,No,12-08-2014,12-08-2014,Other,Credit card,TX,Unknown,Unknown,Web,Yes,78728,0,1,1
Cumulus Financial,Closed with explanation,992810,N/A,No,25-08-2014,20-08-2014,Other,Credit card,TX,Unknown,Unknown,Web,Yes,752XX,0,1,1
Cumulus Financial,Closed with explanation,344492,N/A,No,07-03-2013,07-03-2013,Other fee,Credit card,TX,Unknown,Unknown,Web,Yes,75077,0,1,1
Cumulus Financial,Closed with explanation,664691,N/A,No,11-01-2014,12-01-2014,Other fee,Credit card,TX,Unknown,Unknown,Web,Yes,77479,0,1,1
Cumulus Financial,Closed with explanation,669259,N/A,No,22-01-2014,15-01-2014,Other fee,Credit card,TX,Unknown,Unknown,Web,Yes,77494,0,1,1
Cumulus Financial,Closed with explanation,943752,N/A,No,18-07-2014,18-07-2014,Other fee,Credit card,TX,Unknown,Unknown,Web,Yes,75132,0,1,1
Cumulus Financial,Closed with explanation,103717,N/A,No,21-06-2012,19-06-2012,Overlimit fee,Credit card,TX,Unknown,Unknown,Web,Yes,77099,0,1,1
Cumulus Financial,Closed with explanation,1262113,N/A,No,01-03-2015,01-03-2015,Overlimit fee,Credit card,TX,Unknown,Unknown,Web,Yes,76020,0,1,1
Cumulus Financial,Closed with explanation,129549,N/A,No,06-08-2012,03-08-2012,Payoff process,Credit card,TX,Unknown,Unknown,Web,Yes,77449,0,1,1
Cumulus Financial,Closed with explanation,148078,N/A,No,10-09-2012,07-09-2012,Payoff process,Credit card,TX,Unknown,Unknown,Web,Yes,76112,0,1,1
Cumulus Financial,Closed with explanation,218490,N/A,No,28-12-2012,28-12-2012,Payoff process,Credit card,TX,Unknown,Unknown,Web,Yes,77016,0,1,1
Cumulus Financial,Closed with explanation,249240,N/A,No,19-01-2013,19-01-2013,Payoff process,Credit card,TX,Unknown,Unknown,Web,Yes,75056,0,1,1
Cumulus Financial,Closed with explanation,380430,N/A,No,12-04-2013,12-04-2013,Payoff process,Credit card,TX,Unknown,Unknown,Web,Yes,77573,0,1,1
Cumulus Financial,Closed with explanation,483342,N/A,No,08-08-2013,08-08-2013,Payoff process,Credit card,TX,Unknown,Unknown,Web,Yes,75040,0,1,1
Cumulus Financial,Closed with explanation,624093,N/A,No,11-12-2013,07-12-2013,Payoff process,Credit card,TX,Unknown,Unknown,Web,Yes,75070,0,1,1
Cumulus Financial,Closed with explanation,672203,N/A,No,23-01-2014,16-01-2014,Payoff process,Credit card,TX,Unknown,Unknown,Web,Yes,77083,0,1,1
Cumulus Financial,Closed with explanation,766058,N/A,No,19-03-2014,19-03-2014,Payoff process,Credit card,TX,Unknown,Unknown,Web,Yes,77054,0,1,1
Cumulus Financial,Closed with explanation,839925,N/A,No,06-05-2014,06-05-2014,Payoff process,Credit card,TX,Unknown,Unknown,Web,Yes,76202,0,1,1
Cumulus Financial,Closed with explanation,837021,N/A,No,07-05-2014,04-05-2014,Payoff process,Credit card,TX,Unknown,Unknown,Web,Yes,75063,0,1,1
Cumulus Financial,Closed with explanation,885614,N/A,No,08-06-2014,08-06-2014,Payoff process,Credit card,TX,Unknown,Unknown,Web,Yes,75034,0,1,1
Cumulus Financial,Closed with explanation,937635,N/A,No,15-07-2014,15-07-2014,Payoff process,Credit card,TX,Unknown,Unknown,Web,Yes,75218,0,1,1
Cumulus Financial,Closed with explanation,955594,N/A,No,30-07-2014,26-07-2014,Payoff process,Credit card,TX,Unknown,Unknown,Web,Yes,775XX,0,1,1
