Order Line,Order ID,Bar code value,Order Date,Ship Date,Ship Mode,Customer ID,Product ID,Sales,Quantity,Discount,Profit
8161,OF-2023-158169,71785976,02-02-2025,05-02-2025,First Class,JM-16195,FUR-FU-10001473,54.92,4,0,19.7712
8162,ON-2023-118941,40855332,02-02-2025,02-02-2025,Same Day,BB-11545,OFF-AR-10004078,17.52,3,0,5.256
8163,ON-2023-118941,4714060,02-02-2025,02-02-2025,Same Day,BB-11545,FUR-CH-10002331,1779.9,5,0,373.779
8164,ON-2023-118941,21009645,02-02-2025,02-02-2025,Same Day,BB-11545,OFF-AR-10001953,219.9,5,0,59.373
8165,OF-2023-152310,38457353,02-02-2025,09-02-2025,Standard Class,DK-12895,TEC-CO-10000971,299.99,1,0,89.997
8166,OF-2023-152310,97894658,02-02-2025,09-02-2025,Standard Class,DK-12895,OFF-PA-10003134,192.16,4,0,92.2368
8167,OF-2023-152310,57840646,02-02-2025,09-02-2025,Standard Class,DK-12895,TEC-PH-10002538,242.624,8,0.2,27.2952
8168,OF-2023-152310,77705646,02-02-2025,09-02-2025,Standard Class,DK-12895,OFF-ST-10001228,46.74,3,0,11.685
8169,OF-2023-152310,95551195,02-02-2025,09-02-2025,Standard Class,DK-12895,TEC-AC-10000397,174.95,5,0,12.2465
8170,OF-2023-152310,62086029,02-02-2025,09-02-2025,Standard Class,DK-12895,OFF-BI-10004308,100.704,6,0.2,37.764
8171,ON-2023-103828,80297935,03-02-2025,03-02-2025,Same Day,JK-15370,OFF-ST-10001325,31.44,3,0,8.4888
8172,ON-2023-103828,86973941,03-02-2025,03-02-2025,Same Day,JK-15370,OFF-AP-10004249,83.79,7,0,22.6233
8173,ON-2023-103828,26552660,03-02-2025,03-02-2025,Same Day,JK-15370,OFF-AR-10000588,59.52,3,0,15.4752
8174,ON-2023-103828,71760267,03-02-2025,03-02-2025,Same Day,JK-15370,OFF-SU-10000946,31.92,4,0,9.2568
8175,OF-2023-167542,4104928,03-02-2025,10-02-2025,Standard Class,KD-16495,OFF-LA-10004093,17.544,3,0.2,5.9211
8176,OF-2023-100580,47504628,03-02-2025,10-02-2025,Standard Class,MK-17905,OFF-BI-10000069,36.024,3,0.2,11.7078
8177,OF-2023-128363,96274109,03-02-2025,08-02-2025,Standard Class,DC-12850,OFF-AP-10001563,272.048,7,0.2,30.6054
8178,OF-2023-128363,20757991,03-02-2025,08-02-2025,Standard Class,DC-12850,OFF-BI-10001359,1614.582,6,0.7,-1237.8462
8179,OF-2023-128363,21503306,03-02-2025,08-02-2025,Standard Class,DC-12850,OFF-FA-10003495,24.32,5,0.2,9.12
8180,OF-2023-128363,67781677,03-02-2025,08-02-2025,Standard Class,DC-12850,TEC-AC-10003709,1.584,2,0.2,0.4752
8181,OF-2023-128363,40231083,03-02-2025,08-02-2025,Standard Class,DC-12850,FUR-FU-10003268,31.984,1,0.2,0
8182,OF-2023-128363,58671158,03-02-2025,08-02-2025,Standard Class,DC-12850,OFF-EN-10003845,14.76,5,0.2,4.797
8183,OF-2023-128363,82034182,03-02-2025,08-02-2025,Standard Class,DC-12850,FUR-CH-10002073,423.648,2,0.2,47.6604
8184,OF-2023-169264,36116710,04-02-2025,06-02-2025,Second Class,NP-18700,OFF-LA-10001613,5.76,2,0,2.8224
8185,OF-2023-169264,25233986,04-02-2025,06-02-2025,Second Class,NP-18700,OFF-AR-10000246,16.68,6,0,4.3368
8186,OF-2023-105921,31302177,04-02-2025,11-02-2025,Standard Class,JM-15250,FUR-TA-10001095,418.296,3,0.2,5.2287
8187,OF-2023-138548,30607017,05-02-2025,11-02-2025,Standard Class,JG-15160,OFF-AP-10002578,97.84,2,0,25.4384
8188,ON-2023-117723,76669678,05-02-2025,08-02-2025,Second Class,DL-13495,OFF-ST-10004459,1801.632,6,0.2,-337.806
8189,OF-2023-144883,34185503,05-02-2025,09-02-2025,Standard Class,BO-11350,OFF-LA-10000305,50.4,8,0,23.184
8190,OF-2023-122987,54513273,06-02-2025,06-02-2025,Same Day,SJ-20215,OFF-BI-10002824,13.428,3,0.7,-11.19
8191,OF-2023-122987,30332117,06-02-2025,06-02-2025,Same Day,SJ-20215,OFF-ST-10004950,67.136,4,0.2,-0.8392
8192,ON-2023-111423,90350263,07-02-2025,09-02-2025,First Class,EH-13765,OFF-BI-10003091,895.92,5,0.2,302.373
8193,ON-2023-111423,27022351,07-02-2025,09-02-2025,First Class,EH-13765,FUR-CH-10003981,462.564,2,0.1,97.6524
8194,OF-2023-151211,3065700,07-02-2025,13-02-2025,Standard Class,AH-10120,OFF-BI-10002735,102.93,3,0,48.3771
8195,OF-2023-151211,77934138,07-02-2025,13-02-2025,Standard Class,AH-10120,TEC-AC-10004510,98.16,6,0,9.816
8196,OF-2023-133102,55307269,07-02-2025,14-02-2025,Standard Class,ED-13885,OFF-SU-10000432,5.552,2,0.2,-1.041
8197,OF-2023-133102,55049756,07-02-2025,14-02-2025,Standard Class,ED-13885,OFF-AR-10003183,8.016,3,0.2,1.002
8198,OF-2023-133102,42141750,07-02-2025,14-02-2025,Standard Class,ED-13885,FUR-CH-10002017,74.592,4,0.3,-2.1312
8199,OF-2023-133102,58867641,07-02-2025,14-02-2025,Standard Class,ED-13885,FUR-FU-10003247,16.784,2,0.6,-22.2388
8200,OF-2023-133102,58683207,07-02-2025,14-02-2025,Standard Class,ED-13885,OFF-AP-10001563,38.864,4,0.8,-99.1032
8201,OF-2023-118892,79806220,07-02-2025,12-02-2025,Second Class,TP-21415,FUR-CH-10002024,4416.174,9,0.3,-630.882
8202,OF-2023-166093,45145118,07-02-2025,14-02-2025,Standard Class,RW-19540,OFF-EN-10003134,23.36,2,0,11.68
8203,OF-2023-166093,16432871,07-02-2025,14-02-2025,Standard Class,RW-19540,TEC-PH-10002564,71.976,3,0.2,8.997
8204,OF-2023-166093,93934944,07-02-2025,14-02-2025,Standard Class,RW-19540,OFF-PA-10003893,8.56,2,0,3.852
8205,OF-2023-166093,38533429,07-02-2025,14-02-2025,Standard Class,RW-19540,OFF-BI-10000174,13.92,3,0.2,4.872
8206,OF-2023-166093,43137494,07-02-2025,14-02-2025,Standard Class,RW-19540,OFF-AP-10001058,2518.29,9,0,654.7554
8207,OF-2023-166093,87135218,07-02-2025,14-02-2025,Standard Class,RW-19540,OFF-ST-10001496,540.57,3,0,140.5482
8208,OF-2023-166093,43303837,07-02-2025,14-02-2025,Standard Class,RW-19540,OFF-BI-10004230,221.056,8,0.2,77.3696
8209,OF-2023-117947,64765374,08-02-2025,13-02-2025,Second Class,NG-18355,FUR-FU-10003849,40.48,2,0,15.7872
8210,OF-2023-117947,93701468,08-02-2025,13-02-2025,Second Class,NG-18355,FUR-FU-10000010,9.94,2,0,3.0814
8211,OF-2023-117947,26032685,08-02-2025,13-02-2025,Second Class,NG-18355,OFF-BI-10002824,107.424,9,0.2,33.57
8212,OF-2023-117947,4682484,08-02-2025,13-02-2025,Second Class,NG-18355,TEC-PH-10002538,37.91,1,0,10.9939
8213,OF-2023-117947,70423535,08-02-2025,13-02-2025,Second Class,NG-18355,FUR-FU-10000521,88.02,3,0,27.2862
8214,OF-2023-112809,1377554,08-02-2025,12-02-2025,Standard Class,RA-19915,OFF-ST-10002276,200.064,3,0.2,12.504
8215,OF-2023-112809,66036453,08-02-2025,12-02-2025,Standard Class,RA-19915,OFF-BI-10001098,21.38,5,0.8,-33.139
8216,OF-2023-112809,58302341,08-02-2025,12-02-2025,Standard Class,RA-19915,OFF-BI-10001636,6.744,4,0.8,-11.4648
8217,OF-2023-151358,60091891,08-02-2025,12-02-2025,Standard Class,NF-18595,OFF-ST-10000046,323.1,2,0,61.389
8218,OF-2023-121027,38963265,08-02-2025,12-02-2025,Standard Class,HW-14935,TEC-AC-10002049,843.9,2,0,371.316
8219,OF-2023-121027,95645094,08-02-2025,12-02-2025,Standard Class,HW-14935,TEC-AC-10002253,1496.16,9,0,224.424
8220,OF-2023-119809,31125708,08-02-2025,15-02-2025,Standard Class,YS-21880,OFF-BI-10003925,2793.528,9,0.2,942.8157
8221,OF-2023-119809,91288418,08-02-2025,15-02-2025,Standard Class,YS-21880,OFF-ST-10003306,1000.02,7,0,290.0058
8222,OF-2023-119809,79697120,08-02-2025,15-02-2025,Standard Class,YS-21880,FUR-FU-10001475,65.94,3,0,22.4196
8223,OF-2023-163069,2267717,08-02-2025,11-02-2025,Second Class,PJ-19015,OFF-AR-10001419,9.912,3,0.2,1.239
8224,OF-2023-122028,55928689,08-02-2025,15-02-2025,Standard Class,CK-12205,OFF-BI-10004817,10.782,3,0.7,-7.9068
8225,OF-2023-162936,32038940,08-02-2025,12-02-2025,Standard Class,CM-12160,TEC-AC-10003614,23.18,2,0,7.6494
8226,OF-2023-132339,37500650,09-02-2025,13-02-2025,Standard Class,JB-15400,OFF-BI-10003925,387.99,1,0,182.3553
8227,OF-2023-101728,73768396,09-02-2025,13-02-2025,Standard Class,SC-20575,OFF-BI-10002393,2.296,2,0.8,-3.9032
8228,OF-2023-115777,17463810,09-02-2025,14-02-2025,Standard Class,DO-13645,OFF-PA-10000552,19.44,3,0,9.3312
8229,ON-2023-100398,98918588,09-02-2025,13-02-2025,Standard Class,DO-13435,OFF-BI-10002133,102.72,3,0.2,37.236
8230,ON-2023-111241,38163295,10-02-2025,12-02-2025,Second Class,GM-14500,OFF-BI-10002867,239.12,5,0.2,77.714
8231,OF-2023-137344,36245203,10-02-2025,10-02-2025,Same Day,EM-13810,OFF-ST-10000344,40.29,3,0,10.4754
8232,OF-2023-119011,82781329,10-02-2025,15-02-2025,Standard Class,LR-17035,OFF-SU-10004768,17.22,3,0,5.166
8233,OF-2023-119011,60833431,10-02-2025,15-02-2025,Standard Class,LR-17035,OFF-ST-10000777,226.56,6,0,63.4368
8234,OF-2023-119011,18325308,10-02-2025,15-02-2025,Standard Class,LR-17035,TEC-PH-10003171,107.88,3,0.2,10.788
8235,OF-2023-105326,97843459,10-02-2025,17-02-2025,Standard Class,KT-16480,OFF-PA-10001639,25.92,4,0,12.4416
8236,ON-2023-114356,2509557,10-02-2025,16-02-2025,Standard Class,TT-21460,TEC-PH-10003171,35.96,1,0.2,3.596
8237,OF-2023-155705,13120519,11-02-2025,13-02-2025,Second Class,NF-18385,FUR-CH-10000015,866.4,4,0,225.264
8238,OF-2023-126956,51717960,11-02-2025,18-02-2025,Standard Class,GT-14710,OFF-FA-10002280,35,7,0,16.8
8239,OF-2023-126956,47627552,11-02-2025,18-02-2025,Standard Class,GT-14710,OFF-SU-10000381,37.24,4,0,10.7996
8240,OF-2023-126956,72365379,11-02-2025,18-02-2025,Standard Class,GT-14710,OFF-EN-10004459,15.28,2,0,7.4872
8241,ON-2023-109253,61087518,11-02-2025,12-02-2025,First Class,PR-18880,OFF-AR-10000203,17.12,4,0,4.9648
8242,ON-2023-109253,88683528,11-02-2025,12-02-2025,First Class,PR-18880,TEC-PH-10004667,431.968,4,0.2,37.7972
8243,ON-2023-109253,87202003,11-02-2025,12-02-2025,First Class,PR-18880,FUR-FU-10000193,129.92,4,0,10.3936
8244,ON-2023-109253,59228979,11-02-2025,12-02-2025,First Class,PR-18880,FUR-TA-10001539,568.728,3,0.2,28.4364
8245,ON-2023-109253,57232633,11-02-2025,12-02-2025,First Class,PR-18880,OFF-BI-10000962,117.144,9,0.2,42.4647
8246,ON-2023-109253,4611684,11-02-2025,12-02-2025,First Class,PR-18880,OFF-AP-10002867,203.52,3,0,54.9504
8247,ON-2023-109253,48443901,11-02-2025,12-02-2025,First Class,PR-18880,OFF-LA-10001158,51.75,5,0,24.84
8248,OF-2023-112956,53239843,11-02-2025,17-02-2025,Standard Class,TH-21550,OFF-PA-10000357,277.4,5,0,133.152
8249,OF-2023-112956,27947781,11-02-2025,17-02-2025,Standard Class,TH-21550,FUR-FU-10003976,25.16,2,0,8.5544
8250,OF-2023-112956,9354355,11-02-2025,17-02-2025,Standard Class,TH-21550,FUR-FU-10004960,91.92,4,0,31.2528
8251,OF-2023-144750,89162425,11-02-2025,11-02-2025,Same Day,DL-13495,OFF-PA-10003395,83.88,1,0.2,29.358
8252,OF-2023-121489,91138025,11-02-2025,15-02-2025,Second Class,CM-11815,FUR-CH-10004698,388.704,6,0.2,38.8704
8253,OF-2023-121489,58210667,11-02-2025,15-02-2025,Second Class,CM-11815,OFF-ST-10000025,572.58,6,0,34.3548
8254,OF-2023-121489,63926149,11-02-2025,15-02-2025,Second Class,CM-11815,TEC-AC-10000682,33.18,2,0,11.613
8255,ON-2023-102183,49653481,11-02-2025,18-02-2025,Standard Class,PK-19075,OFF-BI-10003476,32.088,7,0.2,11.2308
8256,ON-2023-102183,21978715,11-02-2025,18-02-2025,Standard Class,PK-19075,OFF-BI-10001359,4305.552,6,0.2,1453.1238
8257,OF-2023-117646,89341409,11-02-2025,15-02-2025,Standard Class,SC-20845,OFF-ST-10000036,237.096,3,0.2,20.7459
8258,OF-2023-117646,53508085,11-02-2025,15-02-2025,Standard Class,SC-20845,FUR-FU-10001037,22.752,3,0.2,7.11
8259,OF-2023-117646,23680856,11-02-2025,15-02-2025,Standard Class,SC-20845,OFF-PA-10001950,6.672,1,0.2,2.085
8260,OF-2023-131037,43627445,12-02-2025,13-02-2025,First Class,TM-21490,FUR-TA-10001768,210.008,1,0.2,2.6251
8261,ON-2023-132381,98526241,12-02-2025,14-02-2025,First Class,Dp-13240,FUR-TA-10002356,314.532,2,0.4,-83.8752
8262,OF-2023-129021,40111650,13-02-2025,16-02-2025,Second Class,PO-18850,TEC-PH-10001459,4367.896,13,0.2,327.5922
8263,OF-2023-129021,36736852,13-02-2025,16-02-2025,Second Class,PO-18850,OFF-PA-10000241,49.568,2,0.2,15.49
8264,OF-2023-129021,33202381,13-02-2025,16-02-2025,Second Class,PO-18850,OFF-AP-10003040,161.376,6,0.2,12.1032
8265,OF-2023-129021,80191629,13-02-2025,16-02-2025,Second Class,PO-18850,FUR-FU-10001852,2.784,2,0.2,0.4176
8266,OF-2023-129021,79891514,13-02-2025,16-02-2025,Second Class,PO-18850,OFF-PA-10000141,8.72,5,0.2,2.943
8267,OF-2023-123043,87904226,14-02-2025,19-02-2025,Standard Class,AH-10195,OFF-BI-10003910,24.672,4,0.2,7.71
8268,OF-2023-123043,41136756,14-02-2025,19-02-2025,Standard Class,AH-10195,OFF-BI-10000138,3.744,1,0.2,1.3104
8269,OF-2023-139717,36172278,14-02-2025,16-02-2025,Second Class,DM-13015,OFF-AP-10000938,646.272,8,0.2,64.6272
8270,OF-2023-139717,1779017,14-02-2025,16-02-2025,Second Class,DM-13015,OFF-PA-10002195,10.368,2,0.2,3.7584
8271,OF-2023-114636,77502109,15-02-2025,19-02-2025,Standard Class,GA-14725,OFF-PA-10001790,192.16,5,0.2,67.256
8272,OF-2023-101210,43005518,15-02-2025,18-02-2025,Second Class,DW-13540,OFF-AR-10003560,9.728,2,0.2,1.7024
8273,OF-2023-101210,82546146,15-02-2025,18-02-2025,Second Class,DW-13540,OFF-PA-10000130,3.424,1,0.2,1.07
8274,ON-2023-105697,77136475,15-02-2025,17-02-2025,First Class,JE-15715,OFF-ST-10003996,25.696,2,0.2,1.9272
8275,OF-2023-159793,99236541,15-02-2025,19-02-2025,Standard Class,SV-20365,FUR-BO-10001798,130.98,2,0.5,-89.0664
8276,OF-2023-128475,56979161,16-02-2025,22-02-2025,Standard Class,SC-20680,TEC-AC-10000158,71.98,2,0,15.1158
8277,OF-2023-157350,38302829,16-02-2025,22-02-2025,Standard Class,DP-13000,FUR-FU-10000222,64.96,5,0.6,-43.848
8278,OF-2023-132584,1093035,16-02-2025,17-02-2025,First Class,HJ-14875,OFF-ST-10000344,53.72,4,0,13.9672
8279,ON-2023-134481,78100513,17-02-2025,22-02-2025,Standard Class,AR-10405,FUR-TA-10004915,1488.424,7,0.3,-297.6848
8280,ON-2023-139465,24473829,17-02-2025,20-02-2025,First Class,MR-17545,OFF-ST-10002352,63.84,8,0,16.5984
8281,ON-2023-139465,86369637,17-02-2025,20-02-2025,First Class,MR-17545,TEC-PH-10000455,347.97,3,0,100.9113
8282,ON-2023-139465,2272841,17-02-2025,20-02-2025,First Class,MR-17545,OFF-BI-10003910,37.008,6,0.2,11.565
8283,OF-2023-155047,57680425,17-02-2025,20-02-2025,First Class,SE-20110,OFF-AR-10003338,5.952,1,0.2,0.372
8284,ON-2023-162208,46804348,17-02-2025,20-02-2025,First Class,SP-20620,OFF-EN-10004030,2.896,1,0.2,0.9774
8285,OF-2023-161956,26121206,17-02-2025,19-02-2025,Second Class,DR-12880,FUR-FU-10002937,198.46,2,0,99.23
8286,OF-2023-161956,20444549,17-02-2025,19-02-2025,Second Class,DR-12880,OFF-AP-10001242,321.92,4,0,96.576
8287,OF-2023-161956,2828708,17-02-2025,19-02-2025,Second Class,DR-12880,TEC-CO-10001571,879.984,2,0.2,329.994
8288,OF-2023-161956,59459954,17-02-2025,19-02-2025,Second Class,DR-12880,OFF-SU-10002503,28.4,5,0,8.236
8289,OF-2023-161956,16985632,17-02-2025,19-02-2025,Second Class,DR-12880,FUR-CH-10004886,230.28,3,0.2,23.028
8290,OF-2023-161956,56071395,17-02-2025,19-02-2025,Second Class,DR-12880,OFF-PA-10001289,116.28,3,0,56.9772
8291,OF-2023-161956,16500956,17-02-2025,19-02-2025,Second Class,DR-12880,OFF-BI-10003650,841.568,2,0.2,294.5488
8292,OF-2023-161956,56008315,17-02-2025,19-02-2025,Second Class,DR-12880,OFF-ST-10001370,354.9,5,0,17.745
8293,OF-2023-133501,89923516,17-02-2025,22-02-2025,Standard Class,DK-12895,OFF-PA-10004888,5.184,1,0.2,1.8144
8294,OF-2023-101273,12902566,17-02-2025,20-02-2025,Second Class,ST-20530,OFF-AP-10000804,14.336,4,0.2,0.896
8295,OF-2023-130036,49139693,17-02-2025,17-02-2025,Same Day,BP-11185,OFF-PA-10000528,12.672,3,0.2,3.96
8296,OF-2023-130036,67281898,17-02-2025,17-02-2025,Same Day,BP-11185,TEC-AC-10001908,1119.888,14,0.2,209.979
8297,OF-2023-163097,43381685,17-02-2025,21-02-2025,Standard Class,SF-20200,FUR-FU-10004973,120.576,8,0.2,33.1584
8298,OF-2023-126067,10189881,18-02-2025,24-02-2025,Standard Class,KN-16705,TEC-PH-10000912,35.168,4,0.2,11.4296
8299,OF-2023-126067,73575536,18-02-2025,24-02-2025,Standard Class,KN-16705,FUR-TA-10000617,1137.75,5,0,250.305
8300,OF-2023-126067,93105023,18-02-2025,24-02-2025,Standard Class,KN-16705,OFF-BI-10001658,99.68,5,0.2,32.396
8301,OF-2023-126067,7604918,18-02-2025,24-02-2025,Standard Class,KN-16705,OFF-AR-10003856,5.56,2,0,1.4456
8302,OF-2023-146920,5408935,18-02-2025,22-02-2025,Standard Class,SC-20305,OFF-PA-10002479,25.344,6,0.2,7.92
8303,OF-2023-146920,71501729,18-02-2025,22-02-2025,Standard Class,SC-20305,OFF-PA-10001461,26.72,5,0.2,9.352
8304,ON-2023-169502,95299943,18-02-2025,22-02-2025,Standard Class,MG-17650,OFF-SU-10004115,21.81,3,0,5.8887
8305,ON-2023-169502,83933385,18-02-2025,22-02-2025,Standard Class,MG-17650,OFF-AP-10001947,91.6,5,0,26.564
8306,OF-2023-144064,61209028,19-02-2025,22-02-2025,First Class,CP-12085,OFF-LA-10004544,47.36,4,0.2,17.76
8307,OF-2023-144064,2300052,19-02-2025,22-02-2025,First Class,CP-12085,OFF-ST-10004507,27.44,2,0.2,2.401
8308,OF-2023-144064,3570033,19-02-2025,22-02-2025,First Class,CP-12085,OFF-BI-10002012,3.24,9,0.8,-5.184
8309,OF-2023-104024,78659924,19-02-2025,24-02-2025,Second Class,MD-17860,OFF-AR-10001972,9.408,7,0.2,0.7056
8310,OF-2023-101014,61262656,19-02-2025,25-02-2025,Standard Class,RW-19540,FUR-FU-10003374,148.02,3,0,41.4456
8311,OF-2023-159884,11003638,21-02-2025,26-02-2025,Standard Class,JF-15490,OFF-ST-10000344,10.744,1,0.2,0.8058
8312,OF-2023-159884,14279734,21-02-2025,26-02-2025,Standard Class,JF-15490,OFF-FA-10000585,8.376,3,0.2,2.7222
8313,ON-2023-135062,61289542,21-02-2025,25-02-2025,Second Class,RL-19615,OFF-PA-10000100,229.544,7,0.2,83.2097
8314,OF-2023-133004,26224270,21-02-2025,26-02-2025,Standard Class,AJ-10945,OFF-AP-10002439,638.73,9,0,166.0698
8315,OF-2023-107321,45072270,21-02-2025,25-02-2025,Standard Class,AW-10930,OFF-BI-10004022,6.672,3,0.2,2.1684
8316,OF-2023-107321,38885453,21-02-2025,25-02-2025,Standard Class,AW-10930,TEC-PH-10002200,689.408,4,0.2,77.5584
8317,OF-2023-117198,80558555,21-02-2025,26-02-2025,Standard Class,BG-11035,TEC-AC-10003033,659.9,2,0,217.767
8318,OF-2023-154074,59723933,21-02-2025,23-02-2025,Second Class,BW-11110,FUR-CH-10002331,569.568,2,0.2,7.1196
8319,OF-2023-154074,55437186,21-02-2025,23-02-2025,Second Class,BW-11110,OFF-ST-10002370,149.73,7,0,43.4217
8320,OF-2023-127712,30941939,21-02-2025,26-02-2025,Standard Class,MG-17890,OFF-SU-10002522,6.208,2,0.2,0.6984
8321,OF-2023-132619,89963316,21-02-2025,26-02-2025,Standard Class,MS-17770,OFF-ST-10001511,193.95,3,0,9.6975
8322,OF-2023-131625,23951312,22-02-2025,26-02-2025,Second Class,BN-11515,FUR-FU-10004960,114.9,5,0,39.066
8323,OF-2023-107909,1500268,22-02-2025,27-02-2025,Standard Class,SS-20875,TEC-AC-10001998,19.99,1,0,6.7966
8324,OF-2023-107909,96224819,22-02-2025,27-02-2025,Standard Class,SS-20875,OFF-BI-10003476,22.92,5,0.2,8.022
8325,ON-2023-135230,70076351,22-02-2025,28-02-2025,Standard Class,CK-12325,OFF-AR-10001166,7.58,1,0,2.9562
8326,OF-2023-145653,91632205,22-02-2025,22-02-2025,Same Day,CA-12775,FUR-CH-10004875,498.26,7,0,134.5302
8327,OF-2023-128041,63481651,22-02-2025,22-02-2025,Same Day,RW-19540,OFF-AP-10001005,314.6,4,0,103.818
8328,OF-2023-128041,44797567,22-02-2025,22-02-2025,Same Day,RW-19540,FUR-TA-10002607,283.56,4,0,45.3696
8329,OF-2023-114552,62737340,23-02-2025,01-03-2025,Standard Class,Dl-13600,FUR-FU-10002960,15.072,3,0.2,4.1448
8330,OF-2023-137596,5026742,23-02-2025,28-02-2025,Standard Class,BE-11335,TEC-PH-10001494,1199.8,4,0,323.946
8331,OF-2023-137596,57880657,23-02-2025,28-02-2025,Standard Class,BE-11335,TEC-AC-10004666,1928.78,7,0,829.3754
8332,OF-2023-137596,3192499,23-02-2025,28-02-2025,Standard Class,BE-11335,OFF-ST-10003816,352.38,2,0,81.0474
8333,OF-2023-114216,15220359,23-02-2025,27-02-2025,Standard Class,RK-19300,OFF-PA-10002195,12.192,3,0.2,4.1148
8334,OF-2023-110380,92410027,23-02-2025,28-02-2025,Standard Class,PF-19225,OFF-AR-10000422,6.57,3,0,1.7739
8335,OF-2023-157987,86287431,23-02-2025,27-02-2025,Standard Class,AC-10615,OFF-AR-10000658,23.1,2,0,6.468
8336,OF-2023-157987,67139812,23-02-2025,27-02-2025,Standard Class,AC-10615,FUR-FU-10001196,11.54,2,0,3.462
8337,OF-2023-157987,598615,23-02-2025,27-02-2025,Standard Class,AC-10615,FUR-TA-10001889,254.526,1,0.4,-93.3262
8338,OF-2023-157987,90626621,23-02-2025,27-02-2025,Standard Class,AC-10615,OFF-AP-10000358,12.98,1,0,3.7642
8339,OF-2023-157987,57640243,23-02-2025,27-02-2025,Standard Class,AC-10615,OFF-BI-10004970,26.432,8,0.2,8.9208
8340,OF-2023-157987,84084326,23-02-2025,27-02-2025,Standard Class,AC-10615,TEC-PH-10003885,197.97,3,0,57.4113
8341,OF-2023-157987,76372674,23-02-2025,27-02-2025,Standard Class,AC-10615,OFF-LA-10001641,18.9,6,0,9.072
8342,OF-2023-157987,20150164,23-02-2025,27-02-2025,Standard Class,AC-10615,FUR-CH-10003379,1282.41,5,0.1,213.735
8343,OF-2023-157987,38459039,23-02-2025,27-02-2025,Standard Class,AC-10615,OFF-AR-10004582,4.92,3,0,2.214
8344,OF-2023-157987,24335037,23-02-2025,27-02-2025,Standard Class,AC-10615,TEC-AC-10002842,238,2,0,38.08
8345,OF-2023-157987,45734182,23-02-2025,27-02-2025,Standard Class,AC-10615,TEC-AC-10000109,167.97,3,0,40.3128
8346,OF-2023-157987,9712525,23-02-2025,27-02-2025,Standard Class,AC-10615,OFF-PA-10003893,17.12,4,0,7.704
8347,OF-2023-123001,88118305,23-02-2025,01-03-2025,Standard Class,AW-10840,OFF-AR-10001919,9.4,5,0,2.726
8348,OF-2023-123001,59142176,23-02-2025,01-03-2025,Standard Class,AW-10840,OFF-LA-10004544,74,5,0,37
8349,OF-2023-123001,33984753,23-02-2025,01-03-2025,Standard Class,AW-10840,TEC-PH-10003484,201.584,2,0.2,12.599
8350,OF-2023-145037,56304124,23-02-2025,28-02-2025,Second Class,TB-21055,OFF-ST-10000918,10.9,1,0,2.834
8351,OF-2023-145037,97323108,23-02-2025,28-02-2025,Second Class,TB-21055,OFF-PA-10000157,79.92,4,0,37.5624
8352,OF-2023-145037,40320407,23-02-2025,28-02-2025,Second Class,TB-21055,OFF-PA-10002499,146.82,3,0,73.41
8353,OF-2023-111220,68417669,23-02-2025,01-03-2025,Standard Class,JS-15595,OFF-FA-10002280,16,4,0.2,5.6
8354,OF-2023-111220,60959005,23-02-2025,01-03-2025,Standard Class,JS-15595,OFF-AP-10003278,5.588,2,0.8,-15.0876
8355,OF-2023-111220,67197368,23-02-2025,01-03-2025,Standard Class,JS-15595,OFF-ST-10003994,235.92,5,0.2,-44.235
8356,OF-2023-113075,21031970,23-02-2025,27-02-2025,Standard Class,MC-18100,TEC-AC-10003441,40.68,3,0.2,-7.119
8357,ON-2023-163657,31218724,23-02-2025,27-02-2025,Standard Class,JL-15235,OFF-BI-10000138,18.72,5,0.2,6.552
8358,ON-2023-163657,58989479,23-02-2025,27-02-2025,Standard Class,JL-15235,FUR-TA-10004607,236.528,2,0.2,-2.9566
8359,OF-2023-111388,37035730,23-02-2025,23-02-2025,Same Day,SU-20665,FUR-CH-10003061,215.976,3,0.2,-2.6997
8360,OF-2023-146983,58971551,23-02-2025,27-02-2025,Standard Class,AH-10210,OFF-BI-10003650,1577.94,3,0,757.4112
8361,OF-2023-102218,47833794,23-02-2025,25-02-2025,Second Class,LW-17215,OFF-LA-10002475,11.696,2,0.2,3.9474
8362,OF-2023-169327,16112355,23-02-2025,25-02-2025,Second Class,MH-17290,OFF-AP-10001492,43.1,5,0,11.206
8363,OF-2023-169327,3950308,23-02-2025,25-02-2025,Second Class,MH-17290,FUR-FU-10004188,511.5,5,0,132.99
8364,OF-2023-169327,62346541,23-02-2025,25-02-2025,Second Class,MH-17290,OFF-BI-10004330,147.92,5,0.2,46.225
